income,sex,eth,focc,fedu,mocc,medu,weights
17469.82673,1,1,5,7,9,2,1467.1737
10746.07273,2,1,8,10,10,6,1816.3864
3381.913733,1,1,8,1,10,0,93.269539
8988.870333,2,1,10,1,10,0,260.49341
4162.577333,1,1,9,1,10,0,3212.6843
10656.87473,1,1,9,9,10,0,825.22797
3859.475733,1,1,7,2,9,3,2099.676
1736.148133,2,1,8,2,10,2,597.94543
16962.11473,2,4,9,11,4,10,159.10426
4622.761933,1,1,10,1,10,0,279.27539
5643.941133,2,3,9,1,7,5,37.71537
3217.279433,1,1,10,1,10,0,159.62572
2380.054633,1,1,9,8,9,0,935.78705
12084.0444,1,4,3,11,10,12,178.98761
4181.091933,1,1,9,8,9,7,145.81161
27515.31673,1,1,10,8,10,10,904.13495
15532.44373,1,1,10,1,10,0,204.38417
1255.394133,1,1,9,9,10,0,79.687157
2257.750633,1,1,10,1,10,0,201.47963
5012.418633,1,3,9,1,9,4,183.71635
2718.243133,1,1,8,1,10,0,419.1593
10846.86673,2,1,9,5,5,8,875.51105
4912.516733,1,1,10,3,10,2,141.86192
5661.780933,2,1,10,9,10,8,143.71114
3699.422333,2,1,9,1,9,0,531.64105
4669.549933,1,1,10,1,10,0,222.34885
10379.43873,1,1,9,1,9,3,398.34433
6999.752133,1,1,10,1,10,0,411.02795
4506.503633,2,1,5,1,10,0,232.368
5885.436233,1,1,10,1,10,0,369.633
2780.681833,2,1,10,1,10,0,55.594784
1257.624033,2,1,10,10,10,7,1293.61
2691.560033,1,1,10,6,9,6,49.644451
3845.037033,1,1,6,1,9,0,327.04208
3342.629833,2,1,8,1,5,12,1332.4231
4377.327833,2,3,9,9,10,8,170.44186
10986.18673,1,1,9,1,10,4,71.442787
10210.88373,1,1,7,4,2,8,135.86201
20546.7894,2,4,7,11,2,10,501.13028
4841.157933,1,3,9,6,9,7,221.61241
1380.271533,2,1,9,1,10,0,535.62097
6865.955233,1,1,8,1,10,0,717.55347
8395.090033,2,1,9,1,9,0,492.25708
12486.32873,2,1,10,1,10,0,174.89586
4065.134433,1,1,5,1,10,0,216.66212
3289.483533,2,1,10,1,10,0,130.50665
2629.045133,1,1,7,1,9,0,1321.0875
7080.030433,1,3,2,3,9,1,212.63586
3133.943033,1,1,10,1,10,0,98.33461
2010.309033,1,1,10,1,10,0,286.95776
3522.191133,1,1,8,1,10,0,129.01678
2473.179133,2,1,8,8,9,8,645.14697
3734.334133,1,1,10,1,10,0,202.96306
4395.249233,1,1,9,1,10,8,199.10577
3797.540233,2,1,10,1,6,0,181.81604
4413.007033,1,3,8,11,10,9,10.347844
3790.418433,1,1,10,1,10,0,97.258842
1362.431833,1,1,10,1,10,0,198.8078
4801.181333,1,1,9,1,10,7,190.65503
7088.950333,1,3,5,9,2,12,217.26913
8159.327333,1,1,8,10,10,10,242.75452
4644.922033,1,1,9,8,9,7,207.50916
10335.76173,2,1,10,1,10,0,119.97859
1951.139333,1,1,8,1,9,0,189.05052
6411.044633,1,1,8,1,10,0,177.66469
7320.727233,2,1,10,1,10,0,232.0206
6337.553833,1,1,10,1,10,0,916.66901
2985.837333,1,1,8,1,9,0,237.41299
1737.063933,1,1,9,1,10,5,37.718369
1424.870533,1,1,10,1,9,0,132.20551
4278.489433,1,1,10,1,10,0,59.387112
2608.606833,1,1,8,8,10,2,159.51988
2155.615633,2,1,8,1,10,0,2246.012
2054.092233,1,1,9,1,9,0,459.37009
7856.054333,2,1,10,1,10,0,1116.424
3961.168633,1,1,10,8,10,6,662.82251
9996.808733,2,3,8,8,2,10,11.28702
1383.144333,1,1,8,1,10,11,51.531639
12565.71373,1,1,10,1,10,0,173.53749
2517.315333,1,1,10,9,10,8,513.5451
2280.929133,2,1,9,1,10,0,87.889053
3414.767033,2,1,10,1,10,0,712.25739
5304.988433,2,1,10,1,10,0,681.00616
10407.12073,1,1,9,12,9,0,519.71997
3967.016533,2,1,10,1,10,0,116.95999
11801.20573,2,1,10,1,10,0,103.62606
2414.969633,1,1,10,1,10,0,254.47084
4011.615633,1,1,10,1,10,0,76.404396
577.4885126,1,1,5,1,9,5,1038.8403
13850.16673,1,1,10,1,10,0,553.62512
8988.870333,1,1,10,1,10,0,260.49341
1737.063933,1,1,10,1,10,0,318.00266
4840.871233,1,3,9,6,10,0,88.289047
2405.025533,1,1,9,9,9,10,48.833981
3107.298733,1,1,2,9,10,6,486.04703
5394.186233,2,1,5,1,9,2,295.02841
5342.480133,1,1,9,1,9,0,557.99274
2361.450633,2,1,7,1,9,0,390.56314
9764.893733,2,1,10,11,2,12,733.26703
4230.143233,2,1,10,1,10,0,194.25873
8228.835133,2,1,5,1,10,0,43.116547
7008.672033,2,3,9,6,9,0,65.250557
300.9743526,1,1,5,1,10,0,1654.6663
952.1205326,1,1,10,1,10,0,936.45648
6457.278033,1,1,9,1,10,0,98.333794
8775.094933,2,3,6,9,9,7,89.963814
2967.997733,2,1,8,9,9,0,1709.4557
7579.540233,1,1,9,1,9,0,307.89731
5483.384433,2,1,9,1,9,0,405.47079
4609.242833,1,1,10,1,10,0,66.786873
220.6960626,2,1,10,7,9,0,9312.9277
5689.230133,1,1,9,1,10,3,491.55341
3059.981133,2,1,8,1,9,0,287.77036
4769.799533,1,1,10,1,10,6,201.9203
2495.247733,1,1,10,11,10,10,174.78706
3075.035533,1,1,10,1,10,0,145.65338
14831.34573,1,1,10,3,10,6,430.12482
755.8846926,2,1,7,6,7,10,349.49292
6375.365433,2,1,10,1,10,0,102.98138
2544.406633,1,1,10,1,10,0,795.02295
2673.643933,2,1,10,1,10,0,532.13977
1826.262033,1,1,9,1,9,5,1386.1105
4305.969433,1,1,10,9,9,6,834.6106
8872.912233,1,1,5,1,2,11,219.05217
2885.935433,1,1,9,1,10,0,362.83105
3699.422333,2,1,10,1,9,8,81.233353
1558.667633,2,1,10,1,10,0,412.52695
20248.20873,2,3,10,1,9,0,126.19599
12619.23373,1,1,9,11,10,9,562.61572
14034.64073,2,3,10,1,9,1,47.831089
13689.61073,2,1,9,1,10,3,103.19017
21906.83973,2,1,9,1,9,5,216.53119
3752.941133,2,1,10,1,10,0,71.299034
3971.458133,1,1,10,1,10,0,180.66444
2584.445933,2,1,10,1,10,0,390.34647
5929.375133,1,1,9,7,9,6,2420.1167
23529.67373,2,4,9,9,10,10,176.27502
14145.26873,2,1,10,1,10,0,307.89319
5750.978733,1,1,9,9,10,7,345.78381
2421.634933,1,1,10,4,10,0,1591.1714
4329.522133,1,3,9,1,9,0,62.385475
11548.85573,2,3,9,9,9,7,65.134697
3458.587333,2,1,8,1,9,0,1329.5283
3916.588333,2,1,10,1,10,0,190.9635
4945.526033,1,1,10,1,10,0,576.94452
2941.238433,1,1,10,1,10,0,5480.0239
1373.062033,1,1,8,4,9,2,3111.3198
11127.45573,1,1,9,4,10,4,224.47739
2254.413033,1,1,10,1,10,0,52.553318
3476.426933,1,3,9,7,10,6,95.392899
11502.47273,2,3,9,1,9,8,141.79375
3073.824133,1,1,10,1,10,1,591.38373
1567.587433,1,1,10,10,10,10,139.15689
3877.818533,1,1,10,1,10,0,270.8486
7088.950333,2,1,10,6,10,7,621.35095
2236.573433,1,1,10,1,10,0,159.10095
4187.510433,1,1,8,7,5,7,355.47491
5661.780933,1,1,10,1,10,0,61.73151
10103.84673,2,1,9,1,9,0,90.129723
3574.544833,1,1,9,1,9,0,1077.7351
9764.893733,1,1,8,1,10,10,578.99762
3699.422333,1,1,8,8,9,0,467.47711
6008.194533,2,1,2,9,10,0,1138.6665
24928.57273,1,1,10,9,2,8,393.94879
3342.629833,1,3,10,9,9,6,293.98483
6107.771133,2,1,8,11,9,0,2071.3245
1291.073433,2,1,10,1,10,0,327.68243
3565.648633,1,3,5,3,9,4,24.421104
488.2903926,1,1,10,5,10,6,1738.1
2629.045133,2,1,9,10,9,0,1449.8882
6535.922033,1,1,9,1,10,0,866.14661
4413.007033,1,1,10,12,10,8,167.99422
2539.846833,1,1,9,9,10,9,307.74493
1380.271533,2,1,10,6,9,0,4958.9165
8623.158333,2,1,8,1,10,0,1559.1067
8783.714033,2,1,10,1,10,0,681.79797
1826.262033,1,1,8,4,9,0,660.52893
2254.413033,2,1,8,1,9,0,741.05548
2379.290233,1,3,10,11,9,5,287.48553
5822.337133,1,3,6,1,10,0,51.193199
16008.76073,1,1,3,9,5,8,149.98991
3253.431833,1,1,10,10,10,7,716.97382
15646.91173,1,1,10,1,10,0,130.40453
4858.997733,1,1,9,1,10,0,267.63699
19477.67573,1,1,9,5,9,8,186.32838
3228.311733,1,1,10,1,10,0,55.042812
5304.988433,2,1,9,8,9,0,133.95297
2771.558033,1,1,10,1,10,0,37.091232
2361.450633,2,1,10,1,10,0,423.20126
3226.672333,1,1,8,9,2,12,203.39761
6398.655933,1,3,9,1,9,0,69.929161
5750.978733,2,1,5,9,10,6,143.52501
3961.168633,1,1,8,1,10,6,662.82251
10359.54773,2,1,9,1,10,10,5597.3091
9229.705233,2,1,7,11,10,12,1167.1018
4980.208133,1,1,9,11,10,0,1061.2906
7088.950333,2,1,10,1,9,6,331.24414
9346.554833,1,1,3,8,9,0,921.71454
5438.785333,1,1,9,1,9,0,146.95363
5238.089533,1,1,8,1,9,0,615.71497
1915.460133,1,1,10,1,10,8,316.07394
8890.752133,1,1,10,1,10,0,140.71924
265.2951226,2,1,10,7,10,10,439.09964
2985.837333,1,3,8,8,5,0,374.62622
1112.677133,1,1,8,7,10,9,157.13857
6107.771133,2,1,10,1,10,0,906.31531
5340.667633,1,1,5,1,2,10,150.74718
3521.026033,1,1,10,1,10,0,434.56314
6910.554333,2,1,10,1,10,0,644.63031
2539.846833,1,1,2,4,10,0,190.93723
12619.23373,1,1,8,1,10,0,75.924278
19765.58773,1,1,9,1,10,0,217.1265
4238.975233,2,1,7,9,10,7,178.32722
1389.191333,1,1,9,1,10,0,354.01987
8719.902533,2,1,9,1,10,0,104.40164
5773.278533,1,1,7,1,9,0,341.96448
3075.035533,2,1,7,1,9,0,435.22772
5877.829233,2,3,10,11,2,12,413.90775
2717.351233,1,1,8,1,10,0,296.00421
7417.153933,1,1,10,1,10,0,437.58145
3628.063933,1,1,5,1,2,8,1089.5485
10549.83673,1,2,9,1,9,0,69.209099
6107.771133,1,1,7,9,3,8,2196.678
18506.30873,2,3,7,9,10,4,143.371
18684.70573,1,1,10,2,10,4,236.33405
12191.08173,2,1,10,1,10,0,448.77435
14819.4534,2,4,8,11,10,12,337.26257
2816.897433,1,1,10,1,10,0,246.66736
5141.632033,1,1,10,1,10,0,530.36023
8935.351733,1,1,8,1,10,0,1094.6334
1719.224333,1,1,5,1,10,0,241.60825
3565.625133,2,1,10,3,10,2,1319.6951
2608.168433,2,1,10,1,10,0,570.61108
6181.497733,1,1,10,1,10,0,171.02574
4858.997733,1,1,9,1,10,0,1922.6345
9104.827333,2,3,9,7,9,0,66.229546
17103.19573,1,1,9,1,9,4,189.37788
4370.654933,1,1,10,1,9,2,90.063988
2158.687433,2,1,10,7,10,0,58.861919
15116.78007,2,1,8,11,9,6,474.54907
3828.759433,2,1,10,3,2,12,136.21295
631.0073726,1,1,8,1,9,7,171.51671
2020.677433,1,3,8,1,10,0,103.4064
2586.229933,2,1,9,1,10,0,1217.6077
9854.091933,1,1,7,1,7,3,834.91394
14224.79873,1,1,9,1,5,12,629.37531
6125.611033,1,1,10,1,10,0,158.39845
7873.893733,1,1,10,1,10,0,1162.8348
5215.790233,1,1,10,1,10,0,872.18817
13927.4714,1,4,7,9,10,12,661.0816
4769.799533,1,1,5,5,9,8,602.65393
2138.377333,1,1,9,1,10,0,284.42145
3271.271433,2,1,10,1,10,0,215.66422
1205.106833,1,1,10,1,10,0,189.74376
27274.25173,2,1,10,1,10,8,1097.3007
6378.885933,1,1,10,1,10,0,510.22168
2242.952333,2,1,10,1,9,0,201.53207
1148.356333,1,1,10,1,10,0,188.04131
8596.398633,1,3,10,1,10,0,354.36755
7282.540733,1,1,10,1,9,0,169.39458
9140.507033,2,4,9,11,10,10,567.39154
13332.81873,1,1,7,1,9,0,170.97386
8462.601733,1,4,10,1,10,0,2461.8403
2807.441333,2,1,9,5,10,1,1311.5631
16900.74273,2,1,8,9,9,8,573.37952
6802.773133,1,1,9,5,10,0,312.54053
19576.68573,1,1,9,1,10,2,461.93402
20664.90273,2,1,10,1,10,5,2696.5259
19576.68507,2,4,10,11,10,10,293.66635
6972.992833,1,3,5,9,10,8,209.78325
3227.912233,2,1,8,11,3,7,303.63672
6380.443533,1,1,9,1,10,0,834.69116
5561.878633,1,1,8,1,10,0,422.43069
2036.680833,1,1,10,12,9,12,110.12213
7624.139333,1,1,10,1,9,0,412.12027
1502.288233,1,1,10,1,10,0,372.85684
9836.252133,2,1,5,9,2,8,1577.0549
17346.73273,1,2,3,9,1,8,211.13763
9127.127133,2,3,7,3,9,0,75.572937
3914.389833,2,1,9,1,10,0,1651.6118
3306.950633,1,1,10,9,10,6,756.87512
4612.619333,1,1,7,1,9,0,3807.9348
2183.054333,2,1,10,10,10,4,1688.8661
2325.771433,2,3,9,8,3,8,61.703857
3133.943033,1,1,10,1,10,0,98.33461
1451.629933,1,1,10,1,10,0,33.234562
3003.677133,2,1,7,1,10,0,356.53455
2227.930833,1,1,10,1,10,0,174.64345
5304.988433,1,1,9,1,10,0,1031.1008
3527.804333,1,3,9,1,10,0,68.463989
4583.970433,1,1,10,1,9,0,111.43714
8971.441533,2,1,10,9,10,5,180.85028
5090.912733,1,1,10,1,10,0,171.25325
2941.238433,2,1,10,11,10,9,388.2027
3859.978933,2,3,10,8,10,0,417.39371
5304.988433,2,1,5,1,9,11,4683.3594
19844.27973,2,3,8,5,10,4,188.10744
10014.64873,2,3,7,1,9,0,2769.8306
5126.591933,1,1,10,1,10,0,1387.4082
2657.882733,1,1,8,1,10,0,346.76035
9675.695533,1,1,8,1,10,8,1700.1975
11245.58173,2,4,9,6,10,7,1180.6377
12292.1734,1,4,7,11,10,10,559.59277
9854.046033,2,3,8,4,10,0,134.00751
1908.080833,2,1,10,1,10,2,172.63898
2860.960133,1,1,8,4,5,6,697.8396
2432.809233,2,1,10,1,10,0,455.98587
4336.554833,1,1,10,1,10,0,57.506325
5304.988433,1,1,9,6,9,4,523.35785
26293.30273,1,3,10,11,10,7,110.01729
2852.040233,2,1,2,7,10,0,555.86102
17240.58773,1,1,10,6,10,0,472.91251
1756.091433,1,1,10,1,10,0,1149.2084
13332.81873,1,1,10,1,5,12,329.85333
4448.686233,1,1,10,1,10,0,1331.4985
13744.02173,2,1,10,1,10,0,714.51025
6018.572933,1,1,9,1,10,5,293.79413
1799.502633,1,1,10,1,10,0,80.106232
2401.149633,2,1,8,1,9,0,382.61386
19321.34573,2,1,8,9,9,8,393.94513
4894.676933,1,1,5,1,10,0,339.44287
13868.00673,2,3,8,11,3,4,144.98146
6642.960133,2,1,9,1,10,0,2583.8943
2664.724333,1,1,10,1,10,0,194.04961
2388.210133,1,1,10,5,10,7,296.99167
3235.592233,1,1,10,1,10,0,252.9303
2718.243133,1,1,10,1,10,0,661.23492
1041.318633,1,1,10,1,10,0,774.80115
2629.045133,2,1,5,1,10,0,282.38467
16675.07273,2,1,2,1,10,6,131.5925
3075.035533,2,1,10,6,10,5,426.85831
6375.365433,2,1,7,12,10,12,429.94385
4104.470433,2,1,10,11,10,12,413.18866
15027.58173,2,1,10,1,10,0,119.80434
2290.092233,1,1,10,1,10,0,331.68948
4283.638333,1,1,9,1,10,0,256.96121
4216.771133,1,1,8,1,9,0,275.70331
978.8799326,1,1,10,1,10,3,233.72433
8872.912233,2,1,9,3,10,10,1144.2017
3217.752633,2,1,10,4,10,0,253.03059
2611.205533,1,1,10,1,9,0,139.47937
7303.026033,1,1,10,1,10,0,101.91816
10638.04873,2,3,9,8,10,0,50.962742
4662.761933,1,1,10,1,10,0,2177.8464
7861.177933,1,1,10,1,10,0,50.37355
8301.193533,1,1,9,1,9,0,396.90039
16900.74273,2,2,7,4,9,7,522.69086
7465.319533,1,1,10,1,10,0,329.90842
5110.068533,1,1,3,7,10,8,697.77386
3726.181833,1,1,10,1,10,0,161.96133
28686.02973,2,1,7,9,9,8,23.339172
9782.733533,1,1,7,1,10,0,1726.4187
4234.611033,2,1,10,1,10,0,225.18448
3252.873933,1,1,5,11,10,7,32.808949
2896.639333,2,1,7,1,10,0,17.71875
5304.988433,1,1,8,8,10,0,369.89969
2330.489433,1,1,10,1,10,0,190.7661
2967.997733,1,1,7,1,9,0,1423.5089
18684.70573,1,1,8,9,9,4,209.50296
2382.290733,2,1,8,1,10,0,50.724117
1808.422433,1,1,10,5,10,0,143.49734
7231.667633,1,3,9,1,10,0,173.15425
29388.47673,2,4,3,9,1,12,718.3725
6986.877633,2,1,10,1,10,0,560.15033
20575.70473,1,1,10,1,10,0,112.89034
11102.86473,2,1,8,1,10,0,727.79114
3967.016533,2,1,7,5,9,8,1406.7247
11548.85573,1,1,7,5,9,7,830.41547
3717.261933,1,1,10,5,9,7,405.15387
4475.445933,2,1,10,1,10,0,191.47163
19933.47807,2,1,3,9,2,10,218.71553
1915.460133,1,1,10,1,10,0,1040.4296
2450.648833,2,1,5,1,10,1,943.41821
3381.913733,1,1,8,6,10,0,93.269539
666.6866326,2,1,10,1,10,0,6230.354
764.8045526,1,1,9,1,10,0,274.06189
1870.861133,2,1,10,1,10,0,439.38345
3521.026033,1,1,5,1,10,0,39.264843
7088.950333,2,1,8,4,10,3,121.51962
2852.040233,1,1,10,1,10,0,336.18976
16766.94573,1,1,8,7,10,4,311.90643
2642.886433,1,1,8,9,9,9,396.27283
18968.16573,2,1,9,1,9,8,268.03143
1291.073433,1,1,9,10,10,4,223.23503
10014.64873,1,3,5,1,10,7,2769.8306
29633.74073,2,4,8,12,2,12,301.01929
3694.962333,1,1,8,9,10,8,577.33472
25820.55273,2,1,9,10,9,0,445.72659
4109.733533,1,1,10,1,10,0,202.13138
10210.88373,2,3,8,1,9,0,161.76889
2272.252633,2,1,9,1,9,0,868.39667
1634.870433,2,1,9,1,10,0,373.55682
2457.894733,2,1,9,1,10,0,315.61765
14697.54873,2,1,10,12,10,11,125.16968
2183.054333,2,3,7,4,9,5,79.548309
3949.176933,2,1,9,4,9,0,1155.5355
2486.328033,1,3,10,1,10,0,84.377281
9318.903533,2,1,10,1,10,0,451.04141
5617.181833,1,3,7,12,9,7,65.712036
4074.054333,1,1,8,10,2,12,161.96298
10656.87473,1,1,7,12,2,12,1258.3845
4457.606133,1,1,9,1,9,0,2410.2036
6483.295133,1,1,9,1,10,0,207.05618
2816.361033,1,1,10,1,9,0,454.74783
3833.219433,1,1,9,1,9,0,280.90405
1894.060433,1,1,9,1,10,0,387.45831
3003.677133,1,1,7,1,5,0,356.53455
1469.469533,1,1,9,1,9,8,500.30597
6214.889833,1,1,10,1,10,0,1307.9169
13065.69673,1,1,5,1,9,0,300.26816
3601.304333,1,3,9,1,9,0,106.63927
1627.696133,2,1,6,1,10,0,654.91693
1467.685633,1,1,10,1,10,0,436.41473
7534.941133,2,1,7,12,10,12,1064.4255
3904.578033,2,3,7,1,9,5,36.290836
7517.101233,1,1,8,1,9,0,500.16846
10558.20973,2,1,4,1,10,12,520.00775
666.6866326,2,1,9,9,9,0,425.12631
5019.554333,1,3,9,1,10,7,56.831848
1469.469533,2,1,9,1,10,0,273.90817
566.9041626,1,1,8,1,10,0,448.81946
11682.65373,1,1,9,1,9,6,743.48932
4823.318533,2,1,2,1,9,9,507.28961
7011.178833,1,1,8,3,9,7,27.159409
5750.978733,1,1,10,1,10,0,312.2894
8159.327333,2,1,10,10,10,9,443.5415
4887.201833,1,1,8,9,5,11,11.568753
16677.74673,1,1,10,1,10,0,202.45924
4948.195933,2,1,7,9,10,8,1277.9078
4002.695933,1,1,9,11,9,0,547.88324
4751.960133,1,3,10,1,10,0,124.29129
4778.719433,1,1,9,1,9,0,73.65181
2334.691333,1,1,7,9,9,3,419.13074
14224.79873,1,1,10,10,9,10,160.18646
4948.195933,1,2,5,1,10,0,124.54039
1415.950733,1,1,10,1,10,0,590.51672
11700.49273,1,3,5,1,9,7,327.91006
5937.713533,1,3,9,1,9,0,52.148865
5786.657933,1,1,8,1,10,0,538.11591
14145.26873,1,1,10,9,10,10,307.89319
1023.479033,1,1,3,3,9,1,278.73703
6250.488433,1,3,7,9,5,11,1609.5785
11063.46973,1,1,9,1,9,0,140.82063
2276.964733,1,1,5,1,10,0,132.43123
4983.875133,1,3,9,1,10,0,75.775848
3595.915433,1,1,10,1,10,0,411.36694
1094.837533,1,1,10,1,10,0,125.38808
5304.988433,2,1,8,1,10,0,1784.0718
593.2902126,1,1,9,8,9,0,349.6221
18122.75573,1,1,10,1,10,0,272.76712
5215.790233,1,1,9,9,10,8,1735.6331
2557.406133,2,1,7,11,9,10,1647.3561
3967.016533,1,1,10,1,9,6,155.80278
12666.72773,1,1,7,9,10,10,576.81573
4876.837533,2,1,8,4,9,2,628.94757
20914.65673,1,2,5,6,10,5,514.00586
4644.922033,1,1,10,1,10,0,216.10936
2227.653533,1,1,8,3,10,4,296.11844
5356.683233,2,1,9,4,9,4,259.23593
2896.639333,2,3,7,5,9,0,296.97052
2967.997733,1,1,10,1,10,0,151.33051
4413.007033,2,1,9,1,5,8,1608.2394
3978.379333,1,1,8,1,10,0,75.777489
19942.39873,2,1,4,9,10,8,203.97379
1201.875333,1,1,9,7,9,10,139.28334
1826.262033,2,1,5,12,5,8,360.13995
5840.176933,1,1,10,1,9,0,29.662687
5483.384433,1,1,9,1,9,4,609.09607
4563.981133,1,1,10,3,10,4,11.645735
3833.219433,1,3,7,1,3,3,133.39479
13072.40473,1,1,10,9,9,4,501.50412
1864.343633,1,1,10,1,10,0,96.93055
17489.44973,1,1,10,1,10,0,49.729275
4216.771133,2,1,9,1,10,0,48.698238
3235.592233,1,1,9,1,10,0,480.93396
2309.046833,2,1,10,8,3,9,135.11188
6298.437633,1,1,10,1,10,0,156.71864
5005.195533,1,3,7,5,9,0,93.433121
5483.384433,2,1,8,10,9,10,324.25769
7133.549533,1,1,9,2,10,4,193.40685
4737.131033,1,1,10,9,10,8,478.51907
12976.02573,1,3,10,1,10,8,222.3299
5141.632033,1,1,10,1,10,0,530.36023
1627.696133,2,1,10,1,10,0,654.91693
5304.988433,1,1,5,4,10,8,1548.0524
6018.572933,1,3,10,1,10,5,807.75116
1933.299733,1,1,10,1,10,0,2716.3931
23293.27373,1,3,5,7,9,6,247.81744
7124.629533,2,1,7,1,10,0,214.15593
26712.53573,1,3,9,1,10,0,12.011065
8332.490433,1,1,10,1,10,4,74.940567
10210.88373,1,1,10,1,10,0,232.03127
5723.636433,1,1,9,5,5,3,355.75266
1781.663033,2,1,9,1,10,0,629.12024
13497.8594,2,1,8,9,10,12,160.4828
2943.833633,2,3,9,1,9,0,231.29027
3164.233533,2,3,9,1,5,0,323.43265
3833.219433,1,1,10,1,10,0,293.86493
6910.554333,1,1,10,8,10,10,250.85793
19130.69573,2,3,7,11,4,10,346.54529
28797.41973,2,1,10,1,10,0,242.88913
6375.365433,1,1,9,9,10,0,2454.8479
7035.431833,1,1,5,1,10,9,489.31287
8410.153533,1,1,8,10,10,2,3811.8931
21360.6474,2,4,3,9,4,12,147.27428
1676.244433,1,1,9,1,10,0,98.416779
5457.566133,1,1,2,12,10,8,385.0939
2629.045133,2,1,8,1,9,0,438.26431
1433.790333,1,1,10,1,10,5,416.18423
7088.950333,1,1,10,5,10,0,246.98715
3128.554333,2,3,10,9,10,2,2175.3101
5652.029933,2,1,9,1,9,7,269.3378
24482.58173,1,1,9,8,9,7,62.644463
2539.846833,1,1,9,1,9,7,695.72986
6714.318533,2,1,8,1,9,0,1092.5819
20874.3414,2,4,3,12,2,12,378.2189
12703.97173,1,1,8,1,9,0,308.19296
1578.601633,2,1,10,8,7,5,239.1416
11192.06407,1,1,5,6,2,12,186.85052
532.8894526,1,1,9,1,10,1,292.77026
4059.782933,1,1,8,6,10,2,988.05713
3396.148833,1,1,7,1,10,0,89.499832
542.8728526,1,1,7,1,10,8,1264.8354
5456.625133,1,1,9,4,9,0,364.45407
6509.162733,1,1,10,1,9,0,281.11694
5304.988433,1,1,5,6,10,8,1548.0524
1148.356333,1,1,10,1,10,0,320.42163
7802.535333,2,1,9,5,7,3,628.3031
4858.997733,2,1,10,1,10,0,162.32356
8123.648633,1,1,8,6,10,0,1114.2686
5893.695933,1,3,9,11,10,8,530.46356
4502.205233,2,1,7,1,9,0,3539.2549
2183.054333,1,1,9,1,10,4,827.24792
1915.460133,1,1,10,1,10,0,1260.4578
6714.318533,1,1,8,5,9,7,235.06552
14813.50673,1,1,5,3,8,3,253.57181
607.2920426,1,1,3,1,10,0,200.75323
6681.240933,2,1,8,8,9,8,56.907459
15711.43373,1,3,7,10,8,8,284.98608
3521.026033,1,1,10,1,10,0,483.78281
20022.67573,1,3,5,9,10,8,725.07959
3271.271433,2,1,10,1,10,0,342.21295
5881.567533,1,1,10,1,10,0,173.55823
3752.941133,1,1,9,1,10,0,71.299034
1725.454633,2,1,10,1,10,0,1169.9189
14313.99773,2,2,10,8,10,5,350.05551
1305.254933,2,1,7,9,9,0,1613.1412
1277.824033,1,1,10,6,9,6,370.85947
4548.939633,1,1,9,1,10,0,190.14986
11331.80773,1,1,8,1,10,8,203.91316
5019.554333,1,2,7,1,10,0,389.99155
11145.08973,1,1,9,4,9,6,153.14127
2055.310233,2,3,9,1,9,0,133.7921
1558.667633,1,1,10,1,10,0,973.59399
9764.893733,2,1,8,7,10,0,1412.3829
1335.672433,1,1,10,1,10,0,842.34485
1962.287933,1,1,10,1,10,0,305.1575
6375.365433,2,1,10,12,10,10,144.12805
2330.489433,2,1,10,1,10,0,190.7661
10638.04873,1,3,10,1,10,7,50.962742
3792.495033,2,3,7,1,9,8,445.02502
1902.197533,1,1,10,1,10,0,127.94792
11994.84673,1,1,10,1,10,0,413.71448
1978.593033,2,1,10,1,10,0,352.86032
1594.346933,1,1,10,9,10,0,78.946953
2629.045133,1,1,7,4,10,0,112.4562
1148.356333,2,1,10,1,10,0,320.42163
7088.950333,2,1,10,8,10,6,1292.0828
10567.67673,2,1,10,1,10,0,89.225838
2458.081933,2,1,10,1,10,0,480.57141
13778.80873,2,1,10,1,10,0,301.77115
2912.250633,2,1,10,1,10,0,819.74139
2934.172333,1,3,10,1,9,1,250.96677
9002.985533,2,1,10,1,10,3,528.12347
431.5195226,2,1,9,1,9,0,1256.4303
9925.410333,2,1,9,1,9,4,453.4072
1968.979033,1,1,9,4,9,4,133.04021
1112.677133,2,1,10,1,10,0,998.59485
2742.164433,2,1,9,7,9,0,462.23312
6319.690133,1,1,10,1,10,0,112.62507
1870.861133,1,1,10,1,9,0,94.534409
1469.103033,2,3,9,1,9,0,101.13394
5073.073433,1,1,10,1,10,0,15.219334
6642.960133,2,1,10,1,10,0,661.70996
19814.54707,2,1,10,1,10,0,196.91948
8203.926933,1,1,9,1,5,6,554.47253
3521.026033,2,1,10,9,9,7,1458.8295
1870.861133,1,1,7,1,10,10,2076.6951
4154.332733,1,1,10,1,10,0,23.917618
19576.68573,1,1,4,11,5,12,441.0459
7200.447933,2,1,10,1,9,0,1056.395
755.8846926,2,1,9,12,9,2,264.76642
5233.629533,1,1,9,1,9,0,548.98041
28823.70873,1,1,9,4,9,3,81.355804
3075.035533,2,1,10,1,9,0,6833.6514
309.8941826,2,1,5,1,10,0,931.94061
7088.950333,1,1,8,1,10,0,331.24414
28578.55873,1,1,5,1,10,5,135.75827
3744.021433,1,1,9,1,10,0,113.38086
3957.559733,1,1,10,1,10,0,3461.698
22698.62007,1,3,7,4,9,8,373.37997
1735.694433,2,1,8,1,10,0,224.41553
5706.379533,2,3,9,4,2,8,112.68531
4279.210133,1,1,10,1,10,0,109.62161
