outcome,income,sex,eth,focc,fedu,mocc,medu,weights
3,2191.97433262842,1,1,8,6,10,0,440.33853
3,7508.18133262842,2,1,8,1,9,0,516.56738
2,1169.62723262842,1,1,8,1,9,0,1043.1466
3,4609.24283262842,1,1,9,8,9,7,1349.1743
4,22615.06673262842,2,1,9,1,10,0,50.320179
3,2655.80433262842,1,1,10,1,10,0,93.837128
3,4792.26723262842,1,1,10,1,10,0,981.13861
4,18512.36173262842,2,3,7,1,10,8,57.992878
3,6411.04463262842,1,3,2,8,10,7,43.158466
3,3119.63473262842,1,1,10,1,10,0,788.81506
3,6821.35613262842,2,1,7,1,10,0,2082.1726
3,2860.96013262842,2,1,8,1,10,0,681.48053
3,2629.04513262842,2,1,10,1,10,0,285.00974
3,9515.13883262842,1,1,10,1,10,6,169.22919
3,7011.50503262842,1,1,10,1,10,0,184.61125
4,26444.93973262842,2,1,7,8,9,6,713.62201
3,9961.12873262842,1,1,7,1,9,0,150.01932
3,10300.08173262842,1,1,10,12,2,12,227.55637
4,19130.69573262842,2,4,5,9,2,9,242.72691
1,577.48851262842,1,1,10,1,9,0,441.40356
3,4430.84683262842,1,1,10,1,10,5,62.390919
3,4216.77113262842,1,1,9,1,10,0,48.698238
3,7228.56313262842,1,1,8,4,10,9,359.40012
2,1003.6455326284199,1,1,9,4,9,5,562.70862
2,1220.56523262842,1,1,10,1,10,0,523.55511
3,2272.25263262842,1,1,7,5,9,0,373.64194
3,3788.62053262842,1,2,7,11,5,12,451.51404
3,7891.73353262842,2,1,5,1,5,7,177.8849
3,3030.43643262842,1,1,10,3,10,0,173.93539
2,1228.80543262842,1,1,9,7,5,4,255.48309
3,14164.01873262842,1,1,10,1,10,0,110.6302
1,943.20073262842,1,1,9,1,9,0,614.04211
3,4101.44113262842,1,1,9,1,10,0,119.93479
1,496.92107262842,1,1,10,1,10,0,410.70163
3,7051.96303262842,1,1,7,8,9,2,98.037613
1,577.48851262842,1,1,8,1,10,8,265.40662
3,4370.97723262842,1,1,9,1,10,0,516.44275
3,2629.04513262842,1,1,10,1,10,0,531.75555
3,2474.10733262842,2,1,10,1,9,0,519.37958
3,4290.39663262842,1,3,9,1,9,3,95.459229
3,4279.21013262842,1,3,9,1,10,0,261.42123
3,9569.90833262842,1,1,10,1,10,0,1344.6172
3,8025.53043262842,1,1,7,1,10,0,403.53851
4,18123.31873262842,1,1,7,9,9,8,723.3313
4,24677.03373262842,1,1,10,1,9,5,1196.6975
3,12722.405065961755,1,4,7,7,9,9,653.44263
3,6982.80483262842,1,3,6,11,9,6,27.322264
3,6428.88443262842,1,1,10,1,10,0,44.115139
3,3877.81853262842,1,1,8,2,10,0,479.97458
3,6241.56853262842,1,1,10,7,10,8,65.904251
3,2860.78113262842,2,1,7,7,7,8,177.88518
3,7356.54463262842,2,1,8,6,3,10,233.63692
4,29031.68573262842,2,4,7,6,10,7,931.85614
3,7517.10123262842,1,1,5,1,9,0,602.07568
3,3204.37273262842,2,1,10,1,10,5,161.66698
3,11290.18173262842,1,1,9,1,9,0,507.89719
3,12886.82773262842,2,1,3,9,10,0,579.63562
3,4520.62173262842,1,1,10,1,10,0,504.70303
3,4832.23843262842,1,1,10,1,10,4,35.468681
3,14522.126399295086,1,3,7,11,10,10,1651.9059
3,11332.67273262842,1,4,6,9,9,8,297.16873
3,2936.42933262842,1,1,8,1,9,5,1279.7366
3,13213.09173262842,1,1,5,9,3,7,130.08295
3,2341.33273262842,1,1,10,1,10,0,792.86108
3,2539.84683262842,1,4,7,1,10,10,688.07776
1,666.68663262841994,2,1,9,9,9,5,129.70058
3,6910.55433262842,1,1,10,7,10,8,194.64813
2,1752.36203262842,1,3,9,1,10,0,20.4256
3,11608.321732628421,1,1,10,1,10,0,474.14041
2,1349.7842326284199,1,1,7,1,10,0,136.33919
3,3484.51703262842,1,1,9,9,10,12,102.2862
3,6527.00213262842,1,1,8,9,10,6,1133.7361
3,9586.49723262842,1,1,10,1,10,0,736.966
3,7285.18623262842,1,1,9,1,10,0,605.5708
2,1220.88583262842,1,1,10,1,10,0,147.89175
3,2932.31853262842,1,1,10,3,10,11,943.12823
3,12053.25473262842,2,1,2,9,10,0,292.09561
4,20254.59173262842,2,1,8,1,2,12,248.66417
4,22252.62873262842,1,1,8,11,2,12,456.09488
3,3453.81093262842,1,1,10,1,10,0,1486.36
3,12223.87273262842,1,1,10,3,9,0,513.1452
3,3754.38103262842,1,1,10,1,10,0,229.63507
3,4828.55193262842,2,1,10,1,10,0,57.447311
3,6459.53923262842,1,3,7,1,9,0,13.750354
1,854.00261262842,1,1,10,1,9,0,1022.5262
3,8203.92693262842,2,1,8,5,9,4,37.872169
4,18968.16573262842,1,1,9,1,9,0,268.03143
2,1201.87533262842,2,1,8,1,10,3,1114.239
3,10879.87073262842,1,1,8,1,9,8,780.26587
3,2629.04513262842,1,1,3,1,10,0,1121.5562
3,11727.25173262842,1,2,7,8,8,7,523.52832
3,6196.96943262842,2,1,8,1,10,0,280.31967
3,3026.19813262842,1,1,9,1,10,0,434.50125
3,9565.57053262842,2,1,5,1,10,0,533.27368
3,5095.47773262842,2,1,7,11,9,8,1270.3507
3,11490.93073262842,1,1,5,6,10,0,308.08566
3,3057.19593262842,1,3,9,1,9,0,74.255165
3,10316.45573262842,1,1,10,1,10,0,134.62987
2,1906.54033262842,1,1,10,1,9,7,122.58497
2,1362.43183262842,2,1,10,1,10,8,418.49777
3,3623.73283262842,1,1,10,1,10,0,344.18564
3,3476.42693262842,1,1,10,1,10,3,135.09309
3,4257.56463262842,2,3,9,9,9,6,79.756775
3,6210.04953262842,1,1,9,7,10,5,236.56508
4,17449.254065961755,1,1,9,1,9,8,680.59088
2,1844.10163262842,2,1,10,1,10,0,596.15143
3,8426.92203262842,1,1,5,12,9,9,292.51556
3,12665.61673262842,1,3,9,6,9,0,96.720497
2,1980.9545326284199,2,1,10,1,9,0,231.86217
3,7310.16183262842,2,1,8,1,9,6,64.397926
3,14559.06273262842,2,1,7,1,10,0,238.64217
3,4145.41273262842,1,1,10,1,10,0,774.94849
3,9764.89373262842,1,1,7,4,10,0,449.78958
3,10888.78973262842,2,3,9,1,9,0,78.319298
3,12315.95873262842,1,1,10,1,10,0,279.22128
3,10603.37273262842,1,1,7,1,9,0,346.20483
2,1960.2199326284199,1,1,10,1,9,0,452.6265
2,1469.46953262842,2,1,8,1,10,0,332.6459
3,2047.11613262842,1,1,10,1,10,0,92.729973
3,6428.88443262842,1,1,7,9,10,8,1456.7469
3,4618.16273262842,2,1,6,1,10,8,298.64896
3,13035.491065961753,2,1,10,9,10,8,189.22646
4,16448.12873262842,1,1,8,6,9,8,1383.535
4,17525.12873262842,1,3,9,11,10,9,724.62018
1,978.87993262842,1,1,9,8,10,0,641.1499
3,3117.85463262842,1,1,10,1,10,0,48.340664
3,3842.13933262842,1,1,10,1,9,0,244.6693
3,13957.20573262842,2,1,9,9,10,8,747.75757
3,3253.43183262842,2,1,7,1,10,0,1750.3889
3,12779.78973262842,2,1,3,6,9,4,773.91479
2,1005.6394326284201,2,1,10,1,10,0,22.840424
4,16187.15773262842,2,2,9,1,10,0,514.12067
3,6196.96943262842,2,1,10,1,9,4,2918.5874
1,738.04509262842,1,1,10,1,10,0,59.914574
4,28728.41273262842,2,3,9,8,9,8,28.998806
3,3485.34683262842,1,1,7,1,9,7,140.63814
3,2487.22523262842,2,1,6,1,10,0,30.511881
3,2513.08753262842,1,1,10,9,10,3,310.70282
3,3726.18183262842,1,1,10,1,10,0,570.48315
3,3598.8073326284198,1,3,10,1,9,0,198.36014
3,6712.01773262842,2,3,8,12,9,11,949.41693
4,27051.48673262842,2,1,5,1,9,0,50.736771
3,3325.51233262842,1,1,7,5,10,7,171.89958
3,2058.17713262842,1,3,9,1,9,10,29.973585
3,3788.62053262842,1,1,10,5,10,0,170.22336
3,4858.99773262842,1,1,8,11,9,10,144.56224
1,845.08281262842,2,1,9,4,9,0,293.79742
1,238.53569262842,1,1,10,1,10,2,1268.3655
3,2218.73383262842,1,1,8,9,10,7,888.06122
3,11080.56573262842,2,1,10,1,10,0,261.88443
2,1380.27153262842,1,1,10,1,10,0,437.77435
4,29566.87273262842,1,1,5,9,10,8,834.96948
3,12069.178399295088,1,1,7,9,4,8,419.20343
3,7980.93133262842,2,3,4,12,9,8,29.637905
3,10951.327065961754,2,1,7,1,10,0,428.25311
4,22680.77973262842,1,1,10,1,9,0,179.354
2,1374.48763262842,2,1,9,1,9,0,2174.6045
3,6196.96943262842,1,1,4,1,4,7,170.91862
3,2413.10103262842,1,1,10,6,10,4,167.49281
3,6245.66083262842,1,1,10,1,10,0,34.024071
3,2223.57833262842,1,1,10,1,10,3,129.20081
3,5929.37513262842,2,1,10,1,10,6,7264.2666
2,1971.77773262842,2,1,10,1,10,0,1507.681
2,1779.76103262842,1,1,10,1,10,0,58.702248
3,11125.24273262842,1,3,9,1,9,0,115.24006
3,2093.85633262842,2,1,9,5,10,4,33.703411
2,1335.67243262842,1,1,8,1,2,10,566.00214
3,5840.17693262842,2,3,7,10,9,7,278.75681
3,3748.59543262842,1,1,9,1,9,0,112.84026
3,13985.18573262842,1,1,10,1,5,8,863.5896
2,1680.54513262842,1,1,9,1,10,0,397.37918
3,11548.85573262842,1,1,8,1,9,10,362.58502
3,4413.00703262842,1,3,7,9,5,8,243.31271
3,10300.082065961753,2,4,5,11,9,12,1911.6563
3,8836.81563262842,2,1,9,1,10,0,406.74353
3,2775.71723262842,1,1,9,1,10,0,188.92616
2,1701.38473262842,2,1,9,1,10,0,168.32875
3,7324.38983262842,1,1,10,1,10,0,105.69125
4,18212.15673262842,1,1,9,1,10,0,496.68759
3,2051.61203262842,1,1,10,1,10,0,178.15924
3,14117.76173262842,1,1,5,9,5,7,1399.4338
3,2183.05433262842,2,1,9,1,10,0,592.25354
3,9051.30873262842,1,1,7,1,10,5,1530.6747
3,8819.39373262842,1,1,9,1,10,0,326.40512
4,19814.547065961753,1,1,10,3,9,4,196.91948
1,898.60167262842,1,1,10,1,3,6,984.43384
4,18506.30873262842,2,3,9,3,9,5,267.05243
3,4323.80923262842,2,1,9,1,10,0,473.82922
2,1752.36203262842,2,3,9,1,10,0,20.4256
3,2718.24313262842,1,1,9,1,10,0,1075.3003
3,4853.49093262842,2,1,10,1,10,0,64.799629
3,7891.73353262842,1,1,9,5,9,2,91.307297
3,3610.22433262842,2,1,8,7,5,12,1575.4589
3,5233.62953262842,1,1,10,1,9,2,1296.2863
3,8757.20723262842,1,1,10,1,10,0,426.38046
3,3574.54483262842,1,1,7,4,7,6,399.31924
3,8750.09973262842,1,1,9,1,9,0,19.675983
3,5483.38443262842,1,4,8,11,10,10,173.61182
3,4209.88203262842,1,1,7,1,9,0,473.39484
3,14938.38373262842,2,3,4,9,9,4,58.684563
3,3440.74773262842,1,1,10,1,10,0,40.025089
3,3342.62983262842,1,1,8,11,10,5,2883.1384
3,3289.06613262842,1,3,9,5,10,6,62.063583
2,1514.06863262842,1,1,7,1,10,0,197.14563
3,2039.5182326284198,2,1,3,1,10,0,558.58185
4,19219.893399295088,2,1,5,1,10,0,413.57166
3,3574.54483262842,1,1,7,1,10,0,554.81451
3,8525.04023262842,2,1,8,11,5,9,592.45679
3,5516.31213262842,1,1,10,1,10,0,140.36667
4,20468.66573262842,1,1,10,1,10,0,197.99231
3,3529.94593262842,1,1,10,1,10,0,353.40567
3,4693.23303262842,1,3,7,1,3,0,37.754028
1,797.26823262842,2,1,10,9,10,0,361.80667
3,3521.72993262842,1,1,10,1,10,0,374.552
3,7891.73353262842,2,1,9,6,10,4,459.56186
4,20119.90273262842,1,4,9,9,10,8,274.21045
3,4413.00703262842,1,4,7,8,10,7,357.30383
3,7534.94113262842,1,1,5,9,10,8,207.1871
2,1737.06393262842,1,1,10,1,10,0,370.39584
3,6233.68373262842,2,1,9,7,9,0,633.01709
1,628.66179262842,1,1,10,1,10,0,840.47418
3,3967.01653262842,2,1,7,3,5,2,780.90625
4,20692.902399295086,1,1,10,1,10,0,435.71277
3,8676.67693262842,2,1,7,8,9,12,376.70901
3,5571.51823262842,2,1,10,5,9,5,119.63419
3,4912.51673262842,2,1,8,1,10,0,383.55035
3,14941.82873262842,2,1,9,1,9,3,112.00813
3,3028.9015326284198,1,1,10,1,10,0,54.704929
3,2983.85223262842,1,1,10,1,10,0,360.99588
3,2004.65813262842,2,1,8,1,10,0,731.8075
3,5528.02213262842,1,1,9,1,10,0,216.41489
3,11563.35073262842,2,2,10,8,10,10,365.19562
3,3273.51013262842,1,1,7,1,10,0,61.69297
3,3150.85393262842,2,3,7,8,9,7,272.3364
3,10210.884399295088,1,3,7,7,9,5,379.04309
3,3164.23353262842,1,1,8,1,9,0,757.74091
3,8409.08223262842,2,1,8,9,10,11,341.96393
4,27961.30873262842,1,1,10,1,9,8,685.68451
3,5215.79023262842,1,1,10,1,10,7,352.51694
3,4243.53093262842,1,1,10,1,10,0,166.93983
3,6241.56853262842,1,1,10,1,10,0,189.55887
2,1201.87533262842,2,1,10,1,10,0,477.28589
3,12084.04373262842,1,1,10,1,8,2,277.30301
3,5215.79023262842,1,1,10,1,10,0,989.52344
3,13600.41273262842,1,2,9,9,5,8,322.11697
2,1640.01953262842,1,3,8,1,10,0,32.787014
3,10656.87473262842,1,1,9,1,10,0,661.24042
4,24036.59173262842,1,1,9,7,9,8,865.65466
3,3073.40323262842,2,1,10,9,9,12,302.72043
3,10446.62473262842,1,1,5,7,9,8,180.05031
4,18238.71473262842,1,1,3,1,5,8,1438.6002
1,755.88469262842,2,1,5,1,10,0,1703.8624
3,4413.00703262842,1,1,10,1,10,11,335.62366
3,8805.08413262842,1,1,8,1,9,0,239.09062
4,16196.07773262842,1,1,10,1,10,0,512.06421
3,3735.10153262842,1,1,10,1,10,0,249.718
3,2183.05433262842,2,1,2,1,10,0,2660.8245
3,2966.87863262842,2,3,5,11,10,9,168.46767
3,2275.19453262842,1,1,9,1,9,0,200.32726
3,6018.57293262842,1,1,7,1,9,0,1639.769
3,11548.85573262842,1,1,8,12,10,8,401.216
4,22609.42173262842,2,4,9,9,10,8,426.51099
3,10103.84673262842,1,1,9,4,9,4,90.129723
2,1621.25363262842,1,1,8,1,10,0,351.8714
3,4283.63833262842,2,1,9,1,10,0,256.96121
3,6999.75213262842,1,1,10,1,10,0,459.59195
3,6368.30193262842,2,1,10,1,10,0,135.02985
3,7151.38933262842,1,3,9,8,9,2,24.065121
3,4943.61103262842,1,1,10,1,10,0,151.11472
3,8922.96693262842,2,1,10,1,10,0,579.68817
2,1915.46013262842,1,1,8,9,10,8,605.05963
2,1362.43183262842,2,1,10,1,10,3,418.49777
3,2852.04023262842,1,1,10,1,10,4,1468.9634
3,7190.90303262842,1,3,9,7,10,0,108.84068
3,4875.05343262842,1,3,7,1,10,7,38.085506
3,5304.98843262842,2,1,8,5,9,6,106.77683
2,1335.67243262842,2,1,8,7,10,0,686.0639
3,7008.67203262842,1,3,8,9,10,8,65.250557
3,9229.70523262842,2,3,7,9,9,7,110.28633
3,7534.94113262842,1,1,8,1,2,8,895.39392
3,3515.05803262842,1,1,10,1,9,0,148.99834
3,2272.25263262842,2,1,8,12,9,8,431.2186
3,3788.62053262842,2,1,10,1,10,0,495.55347
3,8290.74333262842,1,1,10,1,10,0,67.452606
3,8837.23353262842,2,3,8,11,5,11,56.311043
3,2616.87713262842,1,1,10,1,10,0,1484.0211
3,11013.66673262842,1,3,7,11,2,12,256.72629
3,2040.33753262842,1,1,7,1,9,0,208.4554
3,8186.08713262842,2,1,2,6,2,3,1036.6144
3,10210.88373262842,1,4,8,10,9,9,528.68726
3,3059.98113262842,1,1,5,1,9,0,287.77036
3,5420.9459326284195,1,1,9,1,10,0,531.88257
3,2076.01673262842,1,1,9,1,9,0,544.13342
3,4136.49283262842,1,3,5,6,2,8,153.15524
3,12440.83673262842,1,1,10,1,10,12,351.00757
2,1469.46953262842,1,1,7,1,10,0,297.28928
2,1130.51673262842,1,1,10,1,10,0,130.51648
3,5874.96403262842,1,1,10,1,10,0,306.59839
2,1732.54383262842,2,1,10,1,10,0,483.57187
3,5661.78093262842,1,1,8,6,9,3,289.52872
3,7011.50503262842,1,1,10,1,10,0,184.61125
3,4992.79513262842,2,1,9,1,10,0,570.65509
3,7320.86543262842,1,1,9,1,10,5,279.01053
3,7766.85613262842,1,3,10,1,10,0,250.82785
3,4346.10853262842,2,1,5,10,10,0,237.83386
2,1228.63473262842,1,1,10,2,10,0,357.93073
3,3030.43643262842,1,1,10,4,9,2,173.93539
2,1869.97063262842,2,3,10,1,10,0,198.0934
3,3401.24823262842,1,2,10,1,10,0,1318.7375
3,11080.56573262842,1,1,10,1,10,0,261.88443
3,10466.585399295087,1,1,10,1,5,8,527.3399
3,4101.73453262842,1,1,10,1,10,0,522.84174
3,6999.75213262842,2,1,9,1,10,0,207.82596
3,7517.10123262842,2,1,7,1,9,0,500.16846
3,5929.37513262842,2,1,10,10,10,7,778.55981
3,2836.65833262842,1,1,10,1,10,1,259.46097
3,11905.64873262842,1,1,8,1,10,0,37.892586
3,2093.85633262842,1,1,10,1,10,0,166.93364
1,996.71963262842,1,1,5,9,10,0,2523.55
3,2450.6488326284198,2,1,10,6,2,12,252.00557
3,4948.1959326284195,2,1,8,1,10,0,1511.3545
3,3431.82803262842,1,1,3,1,9,0,92.687561
3,5394.18623262842,1,1,10,9,10,8,142.81969
3,9497.29903262842,1,1,9,5,2,9,421.0556
3,8872.91223262842,2,1,10,11,10,8,3210.6423
4,29674.98073262842,1,3,9,12,1,12,67.24308
3,12943.45473262842,1,1,10,1,9,0,129.99974
4,20068.50173262842,1,1,7,2,9,2,43.283817
3,5438.78533262842,2,1,8,1,9,4,685.2923
3,13215.07673262842,1,1,10,1,10,0,256.86078
3,11563.35073262842,1,2,10,4,10,0,365.19562
3,2449.73183262842,2,1,7,1,9,0,474.13736
3,10335.76173262842,1,1,10,1,9,2,119.97859
3,6718.77853262842,2,1,10,1,10,0,1187.7574
3,2878.79973262842,1,1,10,9,10,9,271.15219
2,1467.68563262842,2,1,6,1,10,5,590.0097
3,3216.89693262842,1,1,8,8,10,6,111.34743
2,1299.49653262842,2,1,10,1,10,4,164.72772
3,5358.50703262842,1,1,10,7,10,0,507.6774
3,3426.56143262842,1,1,10,1,10,0,291.3696
3,6750.76873262842,2,1,5,1,10,0,81.931915
3,4413.00703262842,2,3,7,9,10,7,45.104988
3,11983.14573262842,2,4,7,11,4,12,539.84436
3,5510.14373262842,1,1,10,1,9,0,244.84409
3,7208.92403262842,1,1,10,1,10,0,958.97632
3,2093.85633262842,2,1,8,3,10,10,518.86017
3,2825.28093262842,1,1,10,1,5,12,387.23557
4,24185.255399295085,2,1,8,5,10,0,492.36615
2,1344.59223262842,1,1,7,1,10,0,247.07903
2,1083.52873262842,1,1,9,1,2,0,69.350227
4,29299.27973262842,2,1,10,1,10,8,319.20767
3,5073.07343262842,1,3,8,11,9,4,103.51712
3,3298.03093262842,1,1,7,8,9,6,518.52332
3,6955.15353262842,1,1,10,1,9,6,2646.4099
3,13778.80873262842,2,1,10,8,10,0,956.80743
4,20468.66573262842,1,4,8,11,4,10,403.83511
3,2843.12053262842,2,3,9,1,9,0,41.942451
3,5278.22873262842,1,1,10,5,10,7,145.55551
3,2093.85633262842,1,1,9,1,10,0,152.15686
3,6259.40793262842,1,1,9,1,9,0,1288.7383
3,3253.43183262842,2,3,9,1,9,0,45.622749
3,9176.18573262842,2,1,9,1,10,0,553.30109
4,23055.41273262842,2,4,9,7,10,0,325.45547
4,15897.35473262842,1,1,7,4,5,8,218.98793
3,2629.04513262842,1,1,10,1,10,0,1374.2625
3,10152.52773262842,2,2,10,7,10,0,1239.6902
1,488.29039262842,2,1,9,3,10,7,1327.1155
3,7088.95033262842,1,1,5,1,5,0,722.47369
2,1630.02613262842,1,1,10,1,10,0,769.3454
4,15832.59473262842,1,1,9,3,9,4,150.49304
3,4816.97433262842,1,3,8,11,5,4,53.477833
4,18417.10973262842,1,4,7,11,2,12,120.8399
3,2522.00723262842,1,1,10,1,10,0,138.75159
4,16086.066732628418,2,4,5,11,4,12,301.01038
2,1737.06393262842,1,1,10,1,10,0,604.93286
3,5010.63443262842,2,1,9,1,10,0,504.99191
2,1897.62053262842,1,1,10,1,9,0,398.22519
4,21223.34973262842,1,1,10,1,10,0,1198.2181
3,7534.94113262842,1,1,9,1,9,0,286.80283
3,10954.202065961754,1,4,3,11,2,10,368.53384
3,4707.36103262842,1,3,6,1,9,0,54.063236
3,2893.25403262842,1,1,7,5,9,9,83.004822
3,2950.15813262842,1,1,10,1,10,0,1992.946
3,10076.79273262842,1,3,7,1,9,0,12.584826
3,7178.14863262842,1,1,10,3,10,0,2338.6426
3,5304.98843262842,2,1,10,1,9,0,133.95297
3,2629.04513262842,1,1,10,7,10,5,217.55025
3,7543.86003262842,2,3,7,1,9,0,96.569901
3,9666.77553262842,2,3,9,1,9,0,102.71165
4,19942.39873262842,2,1,4,9,10,8,203.97379
3,4395.16763262842,1,1,10,1,9,7,519.04553
3,13255.43273262842,1,1,10,1,10,0,60.243328
3,7088.95033262842,2,1,8,1,10,0,4987.3906
1,711.28563262842,1,1,8,9,9,0,390.33365
3,3075.03553262842,2,1,10,1,10,0,424.08002
3,2629.04513262842,1,4,8,11,3,10,973.04474
3,3842.13933262842,1,1,10,1,10,0,431.42221
4,17435.93173262842,1,2,9,12,10,2,592.50159
1,883.69505262842,1,1,10,1,10,0,230.59801
3,12306.76973262842,1,3,9,9,9,8,51.535271
2,1255.39413262842,1,1,8,1,10,0,422.14761
1,381.25264262842,2,1,10,1,9,0,644.99573
3,3521.02603262842,2,1,8,1,10,0,1082.3594
3,2444.92133262842,1,3,9,8,9,6,42.595028
4,27426.11973262842,2,1,7,11,2,8,567.4989
3,7534.94113262842,2,1,10,1,2,10,539.58362
3,4739.64273262842,2,1,4,8,10,7,193.25887
3,2867.87593262842,1,1,9,1,10,0,236.5591
2,1647.86573262842,2,1,10,1,10,0,1679.897
3,10148.96773262842,2,1,8,6,9,5,113.41364
3,2314.17573262842,2,1,8,9,9,8,1217.9631
3,8515.83313262842,1,1,9,1,5,0,471.02716
3,7241.30143262842,2,1,9,1,9,0,188.32675
3,3190.99313262842,1,1,9,1,10,3,121.43834
3,10958.92273262842,1,3,8,12,10,6,199.88786
4,21806.63873262842,1,1,10,1,9,0,597.35535
3,10303.65073262842,1,1,7,8,10,0,1090.5079
3,2985.83733262842,2,1,7,1,10,11,472.97723
3,7615.04513262842,1,1,5,1,10,0,256.5376
3,5304.98843262842,2,1,9,1,10,8,401.96451
3,3610.22433262842,1,1,10,1,10,0,121.79184
3,8962.11053262842,2,1,10,1,10,8,522.24628
3,11067.18573262842,1,1,2,12,2,11,1763.0229
1,809.40355262842,1,1,10,1,10,0,268.46765
3,2852.04023262842,1,1,9,1,10,3,555.86102
3,6822.25603262842,2,1,8,1,10,0,189.25876
3,9839.44943262842,1,1,9,1,10,0,313.66861
3,8489.36053262842,1,1,5,1,10,0,86.87278
1,586.40831262842,1,1,9,1,10,0,839.73834
3,4136.49283262842,1,1,9,1,10,0,451.5907
3,7695.49773262842,1,3,7,7,9,8,83.089012
3,2985.83733262842,1,1,8,9,10,11,469.95563
3,7861.17793262842,1,1,10,5,10,2,50.37355
3,7588.45963262842,1,1,8,11,4,10,618.8941
3,3120.23013262842,1,1,10,1,9,0,50.616688
2,1940.87283262842,1,1,9,1,9,0,110.73533
3,5171.19113262842,1,1,9,1,10,0,18.042171
3,4395.16763262842,1,2,8,8,10,8,679.83588
3,4609.24283262842,1,1,3,4,5,3,796.61609
2,1941.20033262842,2,1,10,1,10,0,863.505
3,5874.96213262842,1,1,9,2,10,0,759.40033
3,2397.12983262842,1,1,10,1,10,0,649.69348
3,3521.02603262842,1,1,9,1,10,0,173.41869
2,1620.0949326284199,1,1,10,1,10,0,292.57663
1,711.28563262842,1,1,7,1,10,0,489.2016
4,15830.36573262842,1,1,8,10,10,12,120.38789
1,666.68663262841994,2,1,10,1,10,0,2342.4968
4,21501.29473262842,2,1,9,1,10,0,699.79156
3,2183.05433262842,2,1,9,7,10,0,325.10172
3,3075.03553262842,1,1,4,5,9,0,683.84045
3,6535.92203262842,1,1,10,1,10,0,866.14661
3,2905.55923262842,1,1,9,1,9,8,186.96832
3,4413.00703262842,1,1,9,1,10,0,897.27502
3,3503.18643262842,1,3,9,8,9,7,71.060249
3,2700.97403262842,2,1,9,1,10,0,152.32013
3,2576.52313262842,1,1,9,1,9,0,536.98956
3,13332.81873262842,2,1,8,1,9,0,228.93396
3,6286.27313262842,1,1,5,1,10,0,467.89844
3,3155.31393262842,1,1,10,1,10,0,36.833317
3,13555.81373262842,1,1,10,1,9,7,192.1055
3,3699.42233262842,2,1,9,6,10,0,282.07242
3,9836.25213262842,1,1,7,1,10,8,1577.0549
3,9983.522399295087,1,1,9,6,2,6,336.82187
3,9989.67273262842,2,1,7,9,10,10,848.57953
3,2183.05433262842,1,1,8,8,9,0,436.60092
4,16900.74273262842,2,1,9,1,10,0,807.1474
1,987.7998326284201,1,3,9,1,9,9,56.003792
3,5929.37513262842,1,3,9,1,10,0,39.273106
3,2860.96013262842,1,1,10,6,9,10,266.7692
3,2379.29023262842,1,1,2,11,10,5,4492.7056
3,4930.17013262842,1,1,10,1,10,4,101.5967
2,1068.07803262842,1,1,8,3,10,0,219.61923
3,2700.40353262842,1,3,9,1,9,0,200.74646
3,9249.56953262842,1,1,10,1,10,0,97.305573
2,1701.38473262842,1,1,10,1,10,0,1181.5637
4,20647.06273262842,1,2,7,5,10,4,59.215218
3,5572.58273262842,1,1,9,4,10,0,139.87589
3,2264.8363326284198,1,1,5,1,10,3,545.22711
1,577.48851262842,1,1,10,1,10,0,101.92673
3,3467.50723262842,1,1,7,1,10,0,150.93776
4,20022.67573262842,1,1,10,1,6,8,1127.5006
3,3137.47433262842,2,1,10,1,10,0,185.66977
3,3000.57973262842,1,1,10,1,10,0,33.589073
3,9044.40153262842,1,3,8,1,9,0,347.845
3,11374.97573262842,1,1,5,1,9,0,211.73407
3,4586.05143262842,1,1,9,9,9,0,1543.03
3,4680.60173262842,1,3,10,3,9,0,21.672287
3,4655.33223262842,1,1,10,1,10,0,48.404102
3,5215.79023262842,2,1,5,12,1,9,1282.7593
3,3413.27243262842,1,1,10,1,9,0,154.86378
3,2236.57343262842,1,1,10,1,10,4,273.2146
3,4349.18623262842,1,1,2,9,9,0,314.29443
3,2183.05433262842,2,1,10,1,10,0,3546.2681
2,1505.14883262842,1,1,10,1,10,0,347.62784
3,3596.03553262842,1,1,9,5,10,10,299.56244
3,11290.18173262842,2,1,9,1,9,0,507.89719
2,1415.95073262842,1,1,9,1,9,0,522.71539
3,2655.80433262842,1,1,9,1,10,0,281.53494
3,6642.96013262842,1,1,5,11,5,10,660.16174
3,2361.45063262842,1,1,7,1,10,0,769.78510000000006
3,14296.15773262842,2,3,6,1,9,0,393.47864
1,712.44310262842,1,1,8,1,10,0,656.93823
3,3253.43183262842,1,1,10,1,10,0,546.17572
3,10642.431065961753,2,1,5,9,10,10,1128.3342
3,5953.45863262842,1,1,9,11,9,8,240.118
3,9515.13883262842,2,1,10,1,10,2,169.22919
3,6072.09193262842,2,1,10,1,10,0,172.63972
2,1737.06393262842,1,1,5,1,9,0,220.5177
3,4363.26433262842,1,1,10,1,10,0,317.90735
4,16454.75173262842,2,4,8,10,3,12,529.789
3,7534.94113262842,2,4,7,11,4,12,1508.4844
3,3075.03553262842,1,1,10,1,10,0,428.48898
2,1323.43453262842,2,1,8,1,10,0,1295.0835
1,443.69133262842,1,1,7,1,9,8,416.50571
3,5843.72673262842,1,1,10,1,9,0,18.585159
